cycle;time;mode;cc/cv;voltage;current;temperature;cumul.Ah;cumul.Wh;DCresistance
0;0;OFF;CV;3.867;0.02;65497.000;0.0000;0.000;0.00
0;2;OFF;CV;3.867;0.02;65497.000;0.0000;0.000;0.00
cycle;time;mode;cc/cv;voltage;current;temperature;cumul.Ah;cumul.Wh;DCresistance
0;0;OFF;CV;3.867;0.02;65496.000;0.0000;0.000;0.00
0;4;CHA;CC;3.883;7.07;65483.000;0.0020;0.008;0.00
0;5;CHA;CC;3.886;7.69;65483.000;0.0041;0.016;0.00
0;6;CHA;CC;3.889;8.25;65483.000;0.0064;0.025;0.00
0;7;CHA;CC;3.891;8.75;65483.000;0.0088;0.034;0.00
0;8;CHA;CC;3.895;9.91;65483.000;0.0116;0.045;0.00
0;9;CHA;CC;3.899;10.96;65482.000;0.0146;0.057;0.00
0;10;CHA;CC;3.902;11.55;65482.000;0.0178;0.069;0.00
0;11;CHA;CC;3.904;11.65;65482.000;0.0211;0.082;0.00
0;12;CHA;CC;3.905;11.52;65482.000;0.0243;0.095;0.00
0;13;CHA;CC;3.906;11.35;65483.000;0.0274;0.107;0.00
0;14;CHA;CC;3.907;11.26;65482.000;0.0305;0.119;0.00
0;15;CHA;CC;3.908;11.21;65483.000;0.0337;0.131;0.00
0;16;CHA;CC;3.909;11.21;65483.000;0.0368;0.143;0.00
0;17;CHA;CC;3.910;11.21;65483.000;0.0399;0.156;0.00
0;18;CHA;CC;3.911;11.25;65483.000;0.0430;0.168;0.00
0;19;CHA;CC;3.912;11.25;65483.000;0.0461;0.180;0.00
0;20;CHA;CC;3.913;11.26;65483.000;0.0493;0.192;0.00
0;21;CHA;CC;3.913;11.26;65483.000;0.0524;0.205;0.00
0;22;CHA;CC;3.914;11.25;65483.000;0.0555;0.217;0.00
0;23;CHA;CC;3.915;11.26;65483.000;0.0586;0.229;0.00
0;24;CHA;CC;3.916;11.25;65483.000;0.0618;0.241;0.00
0;25;CHA;CC;3.917;11.27;65483.000;0.0649;0.254;0.00
0;26;CHA;CC;3.917;11.25;65484.000;0.0680;0.266;0.00
0;27;CHA;CC;3.918;11.24;65483.000;0.0712;0.278;0.00
0;28;CHA;CC;3.918;11.25;65483.000;0.0743;0.290;0.00
0;29;CHA;CC;3.919;11.25;65484.000;0.0774;0.302;0.00
0;30;CHA;CC;3.920;11.25;65483.000;0.0805;0.315;0.00
0;31;CHA;CC;3.921;11.25;65484.000;0.0837;0.327;0.00
0;32;CHA;CC;3.921;11.25;65483.000;0.0868;0.339;0.00
0;33;CHA;CC;3.922;11.26;65484.000;0.0899;0.352;0.00
0;34;CHA;CC;3.923;11.24;65484.000;0.0930;0.364;0.00
0;35;CHA;CC;3.923;11.24;65483.000;0.0962;0.376;0.00
0;36;CHA;CC;3.924;11.26;65483.000;0.0993;0.388;0.00
0;37;CHA;CC;3.924;11.25;65483.000;0.1024;0.401;0.00
0;38;CHA;CC;3.925;11.25;65483.000;0.1055;0.413;0.00
0;39;CHA;CC;3.926;11.26;65483.000;0.1087;0.425;0.00
0;40;CHA;CC;3.926;11.24;65483.000;0.1118;0.437;0.00
0;41;CHA;CC;3.927;11.25;65483.000;0.1149;0.450;0.00
0;42;CHA;CC;3.927;11.23;65483.000;0.1180;0.462;0.00
0;43;CHA;CC;3.928;11.23;65483.000;0.1211;0.474;0.00
0;44;CHA;CC;3.929;11.25;65483.000;0.1243;0.486;0.00
0;45;CHA;CC;3.929;11.26;65483.000;0.1274;0.499;0.00
0;46;CHA;CC;3.930;11.25;65482.000;0.1305;0.511;0.00
0;47;CHA;CC;3.931;11.26;65482.000;0.1337;0.523;0.00
0;48;CHA;CC;3.931;11.25;65483.000;0.1368;0.536;0.00
0;49;CHA;CC;3.932;11.25;65482.000;0.1399;0.548;0.00
0;50;CHA;CC;3.933;11.26;65482.000;0.1430;0.560;0.00
0;51;CHA;CC;3.933;11.25;65481.000;0.1462;0.572;0.00
0;52;CHA;CC;3.934;11.25;65482.000;0.1493;0.585;0.00
0;53;CHA;CC;3.934;11.24;65482.000;0.1524;0.597;0.00
0;54;CHA;CC;3.935;11.24;65482.000;0.1555;0.609;0.00
0;55;CHA;CC;3.935;11.25;65480.000;0.1587;0.622;0.00
0;56;CHA;CC;3.936;11.24;65482.000;0.1618;0.634;0.00
0;57;CHA;CC;3.936;11.24;65481.000;0.1649;0.646;0.00
0;58;CHA;CC;3.937;11.24;65482.000;0.1680;0.658;0.00
0;59;CHA;CC;3.938;11.24;65482.000;0.1711;0.671;0.00
0;60;CHA;CC;3.939;11.25;65480.000;0.1743;0.683;0.00
0;61;CHA;CC;3.939;11.24;65481.000;0.1774;0.695;0.00
0;62;CHA;CC;3.940;11.24;65482.000;0.1805;0.708;0.00
0;63;CHA;CC;3.940;11.24;65482.000;0.1836;0.720;0.00
0;64;CHA;CC;3.941;11.24;65481.000;0.1868;0.732;0.00
0;65;CHA;CC;3.941;11.24;65482.000;0.1899;0.745;0.00
0;66;CHA;CC;3.942;11.24;65482.000;0.1930;0.757;0.00
0;67;CHA;CC;3.943;11.23;65482.000;0.1961;0.769;0.00
0;68;CHA;CC;3.944;11.24;65482.000;0.1992;0.782;0.00
0;69;CHA;CC;3.944;11.24;65482.000;0.2024;0.794;0.00
0;70;CHA;CC;3.945;11.24;65482.000;0.2055;0.806;0.00
0;71;CHA;CC;3.945;11.25;65482.000;0.2086;0.818;0.00
0;72;CHA;CC;3.946;11.24;65482.000;0.2117;0.831;0.00
0;73;CHA;CC;3.946;11.24;65482.000;0.2149;0.843;0.00
0;74;CHA;CC;3.947;11.23;65482.000;0.2180;0.855;0.00
0;75;CHA;CC;3.948;11.24;65481.000;0.2211;0.868;0.00
0;76;CHA;CC;3.948;11.24;65482.000;0.2242;0.880;0.00
0;77;CHA;CC;3.949;11.24;65483.000;0.2273;0.892;0.00
0;78;CHA;CC;3.950;11.24;65482.000;0.2305;0.905;0.00
0;79;CHA;CC;3.950;11.24;65482.000;0.2336;0.917;0.00
0;80;CHA;CC;3.951;11.23;65483.000;0.2367;0.929;0.00
0;81;CHA;CC;3.951;11.23;65482.000;0.2398;0.942;0.00
0;82;CHA;CC;3.952;11.24;65482.000;0.2429;0.954;0.00
0;83;CHA;CC;3.953;11.25;65482.000;0.2461;0.966;0.00
0;84;CHA;CC;3.953;11.24;65482.000;0.2492;0.979;0.00
0;85;CHA;CC;3.954;11.25;65482.000;0.2523;0.991;0.00
0;86;CHA;CC;3.955;11.25;65483.000;0.2554;1.003;0.00
0;87;CHA;CC;3.955;11.25;65483.000;0.2586;1.016;0.00
0;88;CHA;CC;3.956;11.24;65483.000;0.2617;1.028;0.00
0;89;CHA;CC;3.956;11.24;65483.000;0.2648;1.041;0.00
0;90;CHA;CC;3.957;11.25;65483.000;0.2679;1.053;0.00
0;91;CHA;CC;3.957;11.26;65482.000;0.2711;1.065;0.00
0;92;CHA;CC;3.958;11.25;65482.000;0.2742;1.078;0.00
0;93;CHA;CC;3.958;11.24;65483.000;0.2773;1.090;0.00
0;94;CHA;CC;3.959;11.25;65483.000;0.2804;1.102;0.00
0;95;CHA;CC;3.960;11.25;65483.000;0.2836;1.115;0.00
0;96;CHA;CC;3.960;11.23;65482.000;0.2867;1.127;0.00
0;97;CHA;CC;3.961;11.23;65482.000;0.2898;1.139;0.00
0;98;CHA;CC;3.961;11.24;65482.000;0.2929;1.152;0.00
0;99;CHA;CC;3.962;11.24;65482.000;0.2960;1.164;0.00
0;100;CHA;CC;3.962;11.24;65483.000;0.2992;1.177;0.00
0;101;CHA;CC;3.963;11.24;65482.000;0.3023;1.189;0.00
0;102;CHA;CC;3.963;11.24;65483.000;0.3054;1.201;0.00
0;103;CHA;CC;3.964;11.24;65482.000;0.3085;1.214;0.00
0;104;CHA;CC;3.965;11.24;65482.000;0.3117;1.226;0.00
0;105;CHA;CC;3.965;11.24;65482.000;0.3148;1.238;0.00
0;106;CHA;CC;3.966;11.24;65482.000;0.3179;1.251;0.00
0;107;CHA;CC;3.966;11.24;65483.000;0.3210;1.263;0.00
0;108;CHA;CC;3.967;11.24;65482.000;0.3241;1.276;0.00
0;109;CHA;CC;3.967;11.23;65482.000;0.3273;1.288;0.00
0;110;CHA;CC;3.968;11.24;65482.000;0.3304;1.300;0.00
0;111;CHA;CC;3.968;11.24;65483.000;0.3335;1.313;0.00
0;112;CHA;CC;3.969;11.24;65482.000;0.3366;1.325;0.00
0;113;CHA;CC;3.969;11.24;65482.000;0.3398;1.338;0.00
0;114;CHA;CC;3.970;11.24;65483.000;0.3429;1.350;0.00
0;115;CHA;CC;3.970;11.24;65482.000;0.3460;1.362;0.00
0;116;CHA;CC;3.971;11.23;65483.000;0.3491;1.375;0.00
0;117;CHA;CC;3.971;11.23;65482.000;0.3522;1.387;0.00
0;118;CHA;CC;3.972;11.23;65483.000;0.3554;1.400;0.00
0;119;CHA;CC;3.972;11.24;65483.000;0.3585;1.412;0.00
0;120;CHA;CC;3.973;11.25;65481.000;0.3616;1.424;0.00
0;121;CHA;CC;3.973;11.24;65482.000;0.3647;1.437;0.00
0;122;CHA;CC;3.974;11.24;65482.000;0.3679;1.449;0.00
0;123;CHA;CC;3.974;11.24;65481.000;0.3710;1.462;0.00
0;124;CHA;CC;3.975;11.24;65482.000;0.3741;1.474;0.00
0;125;CHA;CC;3.975;11.24;65482.000;0.3772;1.486;0.00
0;126;CHA;CC;3.976;11.23;65482.000;0.3803;1.499;0.00
0;127;CHA;CC;3.976;11.24;65481.000;0.3835;1.511;0.00
0;128;CHA;CC;3.977;11.24;65481.000;0.3866;1.524;0.00
0;129;CHA;CC;3.977;11.24;65482.000;0.3897;1.536;0.00
0;130;CHA;CC;3.977;11.24;65481.000;0.3928;1.548;0.00
0;131;CHA;CC;3.978;11.25;65482.000;0.3960;1.561;0.00
0;132;CHA;CC;3.978;11.25;65482.000;0.3991;1.573;0.00
0;133;CHA;CC;3.979;11.25;65482.000;0.4022;1.586;0.00
0;134;CHA;CC;3.979;11.24;65483.000;0.4053;1.598;0.00
0;135;CHA;CC;3.979;11.23;65482.000;0.4084;1.611;0.00
0;136;CHA;CC;3.980;11.24;65482.000;0.4116;1.623;0.00
0;137;CHA;CC;3.980;11.23;65482.000;0.4147;1.635;0.00
0;138;CHA;CC;3.981;11.24;65482.000;0.4178;1.648;0.00
0;139;CHA;CC;3.981;11.24;65482.000;0.4209;1.660;0.00
0;140;CHA;CC;3.982;11.24;65483.000;0.4241;1.673;0.00
0;141;CHA;CC;3.982;11.24;65483.000;0.4272;1.685;0.00
0;142;CHA;CC;3.983;11.24;65483.000;0.4303;1.698;0.00
0;143;CHA;CC;3.983;11.24;65482.000;0.4334;1.710;0.00
0;144;CHA;CC;3.983;11.24;65482.000;0.4365;1.722;0.00
0;145;CHA;CC;3.984;11.24;65483.000;0.4397;1.735;0.00
0;146;CHA;CC;3.984;11.24;65483.000;0.4428;1.747;0.00
0;147;CHA;CC;3.984;11.23;65482.000;0.4459;1.760;0.00
0;148;CHA;CC;3.985;11.23;65482.000;0.4490;1.772;0.00
0;149;CHA;CC;3.985;11.25;65482.000;0.4521;1.785;0.00
0;150;CHA;CC;3.986;11.24;65482.000;0.4553;1.797;0.00
0;151;CHA;CC;3.986;11.24;65482.000;0.4584;1.810;0.00
0;152;CHA;CC;3.986;11.24;65482.000;0.4615;1.822;0.00
0;153;CHA;CC;3.987;11.24;65482.000;0.4646;1.834;0.00
0;154;CHA;CC;3.987;11.25;65481.000;0.4678;1.847;0.00
0;155;CHA;CC;3.988;11.24;65483.000;0.4709;1.859;0.00
0;156;CHA;CC;3.988;11.24;65482.000;0.4740;1.872;0.00
0;157;CHA;CC;3.989;11.24;65483.000;0.4771;1.884;0.00
0;158;CHA;CC;3.989;11.24;65482.000;0.4803;1.897;0.00
0;159;CHA;CC;3.989;11.25;65483.000;0.4834;1.909;0.00
0;160;CHA;CC;3.990;11.25;65483.000;0.4865;1.922;0.00
0;161;CHA;CC;3.990;11.24;65482.000;0.4896;1.934;0.00
0;162;CHA;CC;3.990;11.24;65482.000;0.4927;1.947;0.00
0;163;CHA;CC;3.991;11.24;65482.000;0.4959;1.959;0.00
0;164;CHA;CC;3.991;11.24;65482.000;0.4990;1.971;0.00
0;165;CHA;CC;3.992;11.24;65482.000;0.5021;1.984;0.00
0;166;CHA;CC;3.992;11.24;65483.000;0.5052;1.996;0.00
0;167;CHA;CC;3.993;11.24;65483.000;0.5084;2.009;0.00
0;168;CHA;CC;3.993;11.24;65483.000;0.5115;2.021;0.00
0;169;CHA;CC;3.993;11.23;65482.000;0.5146;2.034;0.00
0;170;CHA;CC;3.994;11.24;65484.000;0.5177;2.046;0.00
0;171;CHA;CC;3.994;11.24;65483.000;0.5208;2.059;0.00
0;172;CHA;CC;3.995;11.25;65483.000;0.5240;2.071;0.00
0;173;CHA;CC;3.995;11.25;65483.000;0.5271;2.084;0.00
0;174;CHA;CC;3.995;11.24;65483.000;0.5302;2.096;0.00
0;175;CHA;CC;3.996;11.24;65483.000;0.5333;2.109;0.00
0;176;CHA;CC;3.996;11.23;65484.000;0.5365;2.121;0.00
0;177;CHA;CC;3.996;11.23;65484.000;0.5396;2.134;0.00
0;178;CHA;CC;3.997;11.23;65484.000;0.5427;2.146;0.00
0;179;CHA;CC;3.997;11.23;65484.000;0.5458;2.158;0.00
0;180;CHA;CC;3.998;11.24;65484.000;0.5489;2.171;0.00
0;181;CHA;CC;3.998;11.24;65483.000;0.5521;2.183;0.00
0;182;CHA;CC;3.999;11.25;65484.000;0.5552;2.196;0.00
0;183;CHA;CC;3.999;11.25;65483.000;0.5583;2.208;0.00
0;184;CHA;CC;3.999;11.25;65484.000;0.5614;2.221;0.00
0;185;CHA;CC;4.000;11.25;65483.000;0.5646;2.233;0.00
0;186;CHA;CC;4.000;11.24;65481.000;0.5677;2.246;0.00
0;187;CHA;CC;4.001;11.25;65482.000;0.5708;2.258;0.00
0;188;CHA;CC;4.001;11.25;65482.000;0.5739;2.271;0.00
0;189;CHA;CC;4.001;11.24;65482.000;0.5771;2.283;0.00
0;190;CHA;CC;4.002;11.24;65482.000;0.5802;2.296;0.00
0;191;CHA;CC;4.002;11.24;65482.000;0.5833;2.308;0.00
0;192;CHA;CC;4.002;11.23;65482.000;0.5864;2.321;0.00
0;193;CHA;CC;4.003;11.23;65482.000;0.5895;2.333;0.00
0;194;CHA;CC;4.004;11.24;65482.000;0.5927;2.346;0.00
0;195;CHA;CC;4.004;11.24;65482.000;0.5958;2.358;0.00
0;196;CHA;CC;4.005;11.26;65483.000;0.5989;2.371;0.00
0;197;CHA;CC;4.005;11.25;65482.000;0.6020;2.383;0.00
0;198;CHA;CC;4.005;11.25;65482.000;0.6052;2.396;0.00
0;199;CHA;CC;4.006;11.24;65482.000;0.6083;2.408;0.00
0;200;CHA;CC;4.006;11.25;65482.000;0.6114;2.421;0.00
0;201;CHA;CC;4.006;11.24;65482.000;0.6145;2.434;0.00
0;202;CHA;CC;4.007;11.24;65482.000;0.6177;2.446;0.00
0;203;CHA;CC;4.007;11.24;65482.000;0.6208;2.459;0.00
0;204;CHA;CC;4.007;11.24;65482.000;0.6239;2.471;0.00
0;205;CHA;CC;4.008;11.24;65483.000;0.6270;2.484;0.00
0;206;CHA;CC;4.008;11.24;65483.000;0.6301;2.496;0.00
0;207;CHA;CC;4.009;11.24;65483.000;0.6333;2.509;0.00
0;208;CHA;CC;4.009;11.24;65483.000;0.6364;2.521;0.00
0;209;CHA;CC;4.010;11.24;65483.000;0.6395;2.534;0.00
0;210;CHA;CC;4.010;11.24;65483.000;0.6426;2.546;0.00
0;211;CHA;CC;4.011;11.24;65484.000;0.6458;2.559;0.00
0;212;CHA;CC;4.011;11.24;65483.000;0.6489;2.571;0.00
0;213;CHA;CC;4.011;11.24;65483.000;0.6520;2.584;0.00
0;214;CHA;CC;4.012;11.24;65482.000;0.6551;2.596;0.00
0;215;CHA;CC;4.012;11.24;65482.000;0.6582;2.609;0.00
0;216;CHA;CC;4.012;11.24;65483.000;0.6614;2.621;0.00
0;217;CHA;CC;4.013;11.24;65483.000;0.6645;2.634;0.00
0;218;CHA;CC;4.013;11.24;65483.000;0.6676;2.646;0.00
0;219;CHA;CC;4.014;11.23;65482.000;0.6707;2.659;0.00
0;220;CHA;CC;4.014;11.24;65482.000;0.6739;2.671;0.00
0;221;CHA;CC;4.015;11.24;65482.000;0.6770;2.684;0.00
0;222;CHA;CC;4.015;11.24;65482.000;0.6801;2.696;0.00
0;223;CHA;CC;4.015;11.25;65483.000;0.6832;2.709;0.00
0;224;CHA;CC;4.016;11.24;65483.000;0.6863;2.722;0.00
0;225;CHA;CC;4.016;11.25;65482.000;0.6895;2.734;0.00
0;226;CHA;CC;4.017;11.25;65483.000;0.6926;2.747;0.00
0;227;CHA;CC;4.017;11.25;65482.000;0.6957;2.759;0.00
0;228;CHA;CC;4.017;11.25;65483.000;0.6988;2.772;0.00
0;229;CHA;CC;4.018;11.24;65483.000;0.7020;2.784;0.00
0;230;CHA;CC;4.018;11.25;65483.000;0.7051;2.797;0.00
0;231;CHA;CC;4.019;11.24;65482.000;0.7082;2.809;0.00
0;232;CHA;CC;4.019;11.25;65482.000;0.7113;2.822;0.00
0;233;CHA;CC;4.019;11.25;65482.000;0.7145;2.835;0.00
0;234;CHA;CC;4.020;11.25;65483.000;0.7176;2.847;0.00
0;235;CHA;CC;4.021;11.24;65482.000;0.7207;2.860;0.00
0;236;CHA;CC;4.021;11.25;65482.000;0.7238;2.872;0.00
0;237;CHA;CC;4.021;11.24;65481.000;0.7270;2.885;0.00
0;238;CHA;CC;4.022;11.25;65482.000;0.7301;2.897;0.00
0;239;CHA;CC;4.022;11.25;65482.000;0.7332;2.910;0.00
0;240;CHA;CC;4.023;11.26;65482.000;0.7363;2.922;0.00
0;241;CHA;CC;4.023;11.25;65481.000;0.7395;2.935;0.00
0;242;CHA;CC;4.023;11.25;65482.000;0.7426;2.948;0.00
0;243;CHA;CC;4.024;11.25;65482.000;0.7457;2.960;0.00
0;244;CHA;CC;4.024;11.24;65482.000;0.7488;2.973;0.00
0;245;CHA;CC;4.024;11.25;65483.000;0.7520;2.985;0.00
0;246;CHA;CC;4.025;11.25;65483.000;0.7551;2.998;0.00
0;247;CHA;CC;4.026;11.24;65483.000;0.7582;3.010;0.00
0;248;CHA;CC;4.026;11.25;65483.000;0.7613;3.023;0.00
0;249;CHA;CC;4.027;11.25;65483.000;0.7645;3.036;0.00
0;250;CHA;CC;4.027;11.24;65483.000;0.7676;3.048;0.00
0;251;CHA;CC;4.027;11.26;65483.000;0.7707;3.061;0.00
0;252;CHA;CC;4.028;11.25;65483.000;0.7738;3.073;0.00
0;253;CHA;CC;4.028;11.24;65483.000;0.7770;3.086;0.00
0;254;CHA;CC;4.029;11.25;65483.000;0.7801;3.099;0.00
0;255;CHA;CC;4.029;11.24;65483.000;0.7832;3.111;0.00
0;256;CHA;CC;4.029;11.25;65483.000;0.7863;3.124;0.00
0;257;CHA;CC;4.030;11.25;65483.000;0.7895;3.136;0.00
0;258;CHA;CC;4.030;11.25;65482.000;0.7926;3.149;0.00
0;259;CHA;CC;4.031;11.26;65483.000;0.7957;3.162;0.00
0;260;CHA;CC;4.031;11.25;65481.000;0.7988;3.174;0.00
0;261;CHA;CC;4.032;11.25;65481.000;0.8020;3.187;0.00
0;262;CHA;CC;4.032;11.24;65482.000;0.8051;3.199;0.00
0;263;CHA;CC;4.033;11.25;65481.000;0.8082;3.212;0.00
0;264;CHA;CC;4.033;11.25;65481.000;0.8113;3.225;0.00
0;265;CHA;CC;4.034;11.27;65481.000;0.8145;3.237;0.00
0;266;CHA;CC;4.034;11.26;65482.000;0.8176;3.250;0.00
0;267;CHA;CC;4.035;11.26;65482.000;0.8207;3.262;0.00
0;268;CHA;CC;4.035;11.25;65482.000;0.8238;3.275;0.00
0;269;CHA;CC;4.035;11.26;65482.000;0.8270;3.288;0.00
0;270;CHA;CC;4.036;11.26;65482.000;0.8301;3.300;0.00
0;271;CHA;CC;4.036;11.25;65481.000;0.8332;3.313;0.00
0;272;CHA;CC;4.037;11.26;65482.000;0.8364;3.326;0.00
0;273;CHA;CC;4.037;11.25;65482.000;0.8395;3.338;0.00
0;274;CHA;CC;4.038;11.25;65481.000;0.8426;3.351;0.00
0;275;CHA;CC;4.038;11.25;65481.000;0.8457;3.363;0.00
0;276;CHA;CC;4.038;11.26;65481.000;0.8489;3.376;0.00
0;277;CHA;CC;4.039;11.24;65481.000;0.8520;3.389;0.00
0;278;CHA;CC;4.039;11.25;65481.000;0.8551;3.401;0.00
0;279;CHA;CC;4.040;11.26;65483.000;0.8582;3.414;0.00
0;280;CHA;CC;4.040;11.25;65482.000;0.8614;3.427;0.00
0;281;CHA;CC;4.041;11.26;65482.000;0.8645;3.439;0.00
0;282;CHA;CC;4.041;11.25;65483.000;0.8676;3.452;0.00
0;283;CHA;CC;4.042;11.25;65483.000;0.8707;3.464;0.00
0;284;CHA;CC;4.042;11.25;65482.000;0.8739;3.477;0.00
0;285;CHA;CC;4.043;11.25;65483.000;0.8770;3.490;0.00
0;286;CHA;CC;4.043;11.24;65482.000;0.8801;3.502;0.00
0;287;CHA;CC;4.044;11.25;65482.000;0.8832;3.515;0.00
cycle;time;mode;cc/cv;voltage;current;temperature;cumul.Ah;cumul.Wh;DCresistance
0;0;OFF;CC;4.007;0.02;65495.000;0.0000;0.000;0.00
0;4;CHA;CC;4.023;6.95;65483.000;0.0019;0.008;0.00
0;5;CHA;CC;4.025;7.49;65483.000;0.0040;0.016;0.00
0;6;CHA;CC;4.028;8.11;65482.000;0.0063;0.025;0.00
0;7;CHA;CC;4.030;8.64;65483.000;0.0087;0.035;0.00
0;8;CHA;CC;4.034;9.87;65482.000;0.0114;0.046;0.00
0;9;CHA;CC;4.038;11.04;65482.000;0.0145;0.058;0.00
0;10;CHA;CC;4.040;11.65;65482.000;0.0177;0.071;0.00
0;11;CHA;CC;4.042;11.69;65483.000;0.0210;0.085;0.00
0;12;CHA;CC;4.043;11.51;65483.000;0.0242;0.097;0.00
0;13;CHA;CC;4.044;11.32;65483.000;0.0273;0.110;0.00
0;14;CHA;CC;4.045;11.24;65482.000;0.0304;0.123;0.00
0;15;CHA;CC;4.046;11.20;65482.000;0.0335;0.135;0.00
0;16;CHA;CC;4.046;11.22;65482.000;0.0366;0.148;0.00
0;17;CHA;CC;4.047;11.23;65482.000;0.0398;0.161;0.00
0;18;CHA;CC;4.048;11.24;65482.000;0.0429;0.173;0.00
0;19;CHA;CC;4.049;11.26;65483.000;0.0460;0.186;0.00
0;20;CHA;CC;4.049;11.27;65482.000;0.0491;0.199;0.00
0;21;CHA;CC;4.050;11.26;65483.000;0.0523;0.211;0.00
0;22;CHA;CC;4.051;11.25;65482.000;0.0554;0.224;0.00
0;23;CHA;CC;4.051;11.25;65482.000;0.0585;0.237;0.00
0;24;CHA;CC;4.052;11.24;65482.000;0.0616;0.249;0.00
0;25;CHA;CC;4.052;11.24;65483.000;0.0648;0.262;0.00
0;26;CHA;CC;4.053;11.25;65483.000;0.0679;0.275;0.00
0;27;CHA;CC;4.054;11.25;65482.000;0.0710;0.287;0.00
0;28;CHA;CC;4.054;11.25;65482.000;0.0741;0.300;0.00
0;29;CHA;CC;4.055;11.26;65482.000;0.0773;0.313;0.00
0;30;CHA;CC;4.055;11.26;65483.000;0.0804;0.325;0.00
0;31;CHA;CC;4.056;11.26;65482.000;0.0835;0.338;0.00
0;32;CHA;CC;4.056;11.26;65483.000;0.0867;0.351;0.00
0;33;CHA;CC;4.057;11.25;65483.000;0.0898;0.363;0.00
0;34;CHA;CC;4.057;11.26;65482.000;0.0929;0.376;0.00
0;35;CHA;CC;4.057;11.25;65483.000;0.0960;0.389;0.00
0;36;CHA;CC;4.058;11.26;65482.000;0.0992;0.401;0.00
0;37;CHA;CC;4.058;11.26;65483.000;0.1023;0.414;0.00
0;38;CHA;CC;4.059;11.26;65483.000;0.1054;0.427;0.00
0;39;CHA;CC;4.060;11.25;65483.000;0.1085;0.439;0.00
0;40;CHA;CC;4.060;11.25;65484.000;0.1117;0.452;0.00
0;41;CHA;CC;4.060;11.24;65483.000;0.1148;0.465;0.00
0;42;CHA;CC;4.061;11.24;65482.000;0.1179;0.477;0.00
0;43;CHA;CC;4.061;11.25;65482.000;0.1210;0.490;0.00
0;44;CHA;CC;4.062;11.24;65483.000;0.1242;0.503;0.00
0;45;CHA;CC;4.062;11.25;65483.000;0.1273;0.516;0.00
0;46;CHA;CC;4.063;11.23;65482.000;0.1304;0.528;0.00
0;47;CHA;CC;4.063;11.24;65482.000;0.1335;0.541;0.00
0;48;CHA;CC;4.064;11.23;65483.000;0.1366;0.554;0.00
0;49;CHA;CC;4.064;11.23;65483.000;0.1398;0.566;0.00
0;50;CHA;CC;4.065;11.25;65481.000;0.1429;0.579;0.00
0;51;CHA;CC;4.065;11.25;65482.000;0.1460;0.592;0.00
0;52;CHA;CC;4.066;11.24;65482.000;0.1491;0.604;0.00
0;53;CHA;CC;4.066;11.23;65481.000;0.1522;0.617;0.00
0;54;CHA;CC;4.067;11.24;65482.000;0.1554;0.630;0.00
0;55;CHA;CC;4.067;11.25;65482.000;0.1585;0.642;0.00
0;56;CHA;CC;4.068;11.25;65482.000;0.1616;0.655;0.00
0;57;CHA;CC;4.068;11.26;65482.000;0.1647;0.668;0.00
0;58;CHA;CC;4.068;11.25;65482.000;0.1679;0.681;0.00
0;59;CHA;CC;4.069;11.24;65482.000;0.1710;0.693;0.00
0;60;CHA;CC;4.069;11.24;65481.000;0.1741;0.706;0.00
0;61;CHA;CC;4.070;11.24;65483.000;0.1772;0.719;0.00
0;62;CHA;CC;4.070;11.24;65483.000;0.1804;0.731;0.00
0;63;CHA;CC;4.071;11.25;65483.000;0.1835;0.744;0.00
0;64;CHA;CC;4.071;11.25;65482.000;0.1866;0.757;0.00
0;65;CHA;CC;4.072;11.25;65483.000;0.1897;0.770;0.00
0;66;CHA;CC;4.072;11.23;65482.000;0.1929;0.782;0.00
0;67;CHA;CC;4.073;11.24;65482.000;0.1960;0.795;0.00
0;68;CHA;CC;4.073;11.25;65482.000;0.1991;0.808;0.00
0;69;CHA;CC;4.073;11.25;65482.000;0.2022;0.820;0.00
0;70;CHA;CC;4.074;11.24;65482.000;0.2054;0.833;0.00
0;71;CHA;CC;4.074;11.24;65481.000;0.2085;0.846;0.00
0;72;CHA;CC;4.075;11.23;65483.000;0.2116;0.859;0.00
0;73;CHA;CC;4.076;11.24;65482.000;0.2147;0.871;0.00
0;74;CHA;CC;4.076;11.24;65482.000;0.2178;0.884;0.00
0;75;CHA;CC;4.077;11.25;65482.000;0.2210;0.897;0.00
0;76;CHA;CC;4.077;11.25;65482.000;0.2241;0.910;0.00
0;77;CHA;CC;4.077;11.25;65483.000;0.2272;0.922;0.00
0;78;CHA;CC;4.078;11.24;65482.000;0.2303;0.935;0.00
0;79;CHA;CC;4.078;11.25;65482.000;0.2335;0.948;0.00
0;80;CHA;CC;4.079;11.25;65482.000;0.2366;0.961;0.00
0;81;CHA;CC;4.079;11.24;65483.000;0.2397;0.973;0.00
0;82;CHA;CC;4.080;11.25;65483.000;0.2428;0.986;0.00
0;83;CHA;CC;4.081;11.25;65482.000;0.2460;0.999;0.00
